year,month,day,customer_segment,customer_type,product_segment,product_type,manager,company,service,retail,customerType,unit,product,region,customer,sales,amount,profit
2017,12,14,Розница,ABC классификация,Россия,Происхождение,Кассир № 2,ООО Розница,Товар,Розница,Внешние,кг,"Товар №8375, кг",Ивановская обл,Магазин 2,266.2,0.22,148.11
2017,12,14,Розница,ABC классификация,Россия,Происхождение,Кассир № 4,ООО Розница,Товар,Розница,Внешние,кг,"Товар №13101, кг",Ярославская обл,Магазин 4,31.5,0.08,16.35
2017,12,14,Розница,ABC классификация,Россия,Происхождение,Кассир № 5,ООО Розница,Товар,Розница,Внешние,шт,"Товар №712, шт",Вологодская обл,Магазин 5,116.0,1.0,10.75
2017,12,14,Розница,ABC классификация,Россия,Происхождение,Кассир № 8,ООО Розница,Товар,Розница,Внешние,шт,"Товар №9573, шт",Ярославская обл,Магазин 8,44.0,1.0,19.41
2017,12,14,Розница,ABC классификация,Рыбные консервы,Папка 1С,Кассир № 3,ООО Розница,Товар,Розница,Внешние,кг,"Товар №378, кг",Московская обл,Магазин 3,211.2,0.18,114.35
2017,12,14,Розница,ABC классификация,Рыбные консервы,Папка 1С,Кассир № 7,ООО Розница,Товар,Розница,Внешние,кг,"Товар №9665, кг",Московская обл,Магазин 7,60.75,0.04,31.24
2017,12,14,Розница,ABC классификация,Свое производство,Происхождение,Кассир № 2,ООО Розница,Товар,Розница,Внешние,л,"Товар №9661, л",Ивановская обл,Магазин 2,2143.97,16.5,1034.27
2017,12,14,Розница,ABC классификация,Свое производство,Происхождение,Кассир № 5,ООО Розница,Товар,Розница,Внешние,л,"Товар №9568, л",Вологодская обл,Магазин 5,279.98,2.5,147.05
2017,12,14,Розница,ABC классификация,Сыры,Папка 1С,Кассир № 1,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12333, кг",Вологодская обл,Магазин 1,368.68,0.71,173.03
2017,12,14,Розница,ABC классификация,Хлеб,Папка 1С,Кассир № 4,ООО Розница,Товар,Розница,Внешние,шт,"Товар №606, шт",Ярославская обл,Магазин 4,70.0,2.0,33.36
2017,12,14,Свои розничные магазины,Папка 1С,Алкоголь,Категория,Кассир № 10,ООО Розница,Товар,Розница,Внешние,шт,"Товар №221, шт",Ярославская обл,Магазин10,2542.42,16.0,1077.29
2017,12,14,Свои розничные магазины,Папка 1С,Алкоголь,Категория,Кассир № 4,ООО Розница,Товар,Розница,Внешние,л,"Товар №10457, л",Ярославская обл,Магазин 4,719.85,5.0,346.72
2017,12,14,Свои розничные магазины,Папка 1С,Алкоголь,Категория,Кассир № 6,ООО Розница,Товар,Розница,Внешние,л,"Товар №10644, л",Ивановская обл,Магазин 6,119.99,1.0,64.69
2017,12,14,Свои розничные магазины,Папка 1С,Бакалея,Категория,Кассир № 1,ООО Розница,Товар,Розница,Внешние,кг,"Товар №132, кг",Вологодская обл,Магазин 1,45.0,0.1,24.41
2017,12,14,Свои розничные магазины,Папка 1С,Бакалея,Категория,Кассир № 8,ООО Розница,Товар,Розница,Внешние,кг,"Товар №9776, кг",Ярославская обл,Магазин 8,50.0,0.13,26.19
2017,12,14,Свои розничные магазины,Папка 1С,Импорт,Происхождение,Кассир № 4,ООО Розница,Товар,Розница,Внешние,л,"Товар №11810, л",Ярославская обл,Магазин 4,519.96,4.0,259.96
2017,12,14,Свои розничные магазины,Папка 1С,Консервы,Категория,Кассир № 10,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12493, кг",Ярославская обл,Магазин10,345.06,0.53,123.46
2017,12,14,Свои розничные магазины,Папка 1С,Консервы,Категория,Кассир № 4,ООО Розница,Товар,Розница,Внешние,кг,"Товар №586, кг",Ярославская обл,Магазин 4,439.99,0.28,201.55
2017,12,14,Свои розничные магазины,Папка 1С,Молочка,Категория,Кассир № 4,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12276, кг",Ярославская обл,Магазин 4,46.5,0.03,22.5
2017,12,14,Свои розничные магазины,Папка 1С,Овощи,Папка 1С,Кассир № 7,ООО Розница,Товар,Розница,Внешние,кг,"Товар №1057, кг",Московская обл,Магазин 7,111.78,0.21,70.04
2017,12,14,Свои розничные магазины,Папка 1С,Овощи/фрукты,Категория,Кассир № 6,ООО Розница,Товар,Розница,Внешние,шт,"Товар №2685, шт",Ивановская обл,Магазин 6,60.0,4.0,28.0
2017,12,14,Свои розничные магазины,Папка 1С,Пиво,Папка 1С,Кассир № 2,ООО Розница,Товар,Розница,Внешние,л,"Товар №441, л",Ивановская обл,Магазин 2,279.96,4.0,195.67
2017,12,14,Свои розничные магазины,Папка 1С,Пиво,Папка 1С,Кассир № 4,ООО Розница,Товар,Розница,Внешние,л,"Товар №473, л",Ярославская обл,Магазин 4,279.69,2.0,154.05
2017,12,14,Свои розничные магазины,Папка 1С,Пиво,Папка 1С,Кассир № 6,ООО Розница,Товар,Розница,Внешние,л,"Товар №9909, л",Ивановская обл,Магазин 6,1884.69,14.5,1010.97
2017,12,14,Свои розничные магазины,Папка 1С,Россия,Происхождение,Кассир № 1,ООО Розница,Товар,Розница,Внешние,кг,"Товар №8278, кг",Вологодская обл,Магазин 1,90.64,0.11,26.82
